[0.153705329973258,0.102173332128326,0.0538184983828213,0.0617717772374215,0.0961580782221734,0.0967189235717027,0.265748584254881,0.0474340483177128,0.105389907419328,0.0170815204923749]
[0.138093892127193,0.0939813196424373,0.0576399578619415,0.0578092785332732,0.086391560289297,0.0871276538626609,0.262132544234714,0.0603725348746784,0.127977707005241,0.0284735515685646]
[0.122482454281128,0.0857893071565483,0.0614614173410618,0.0538467798291248,0.0766250423564206,0.0775363841536192,0.258516504214546,0.073311021431644,0.150565506591153,0.0398655826447543]
[0.106871016435063,0.0775972946706593,0.0652828768201821,0.0498842811249765,0.0668585244235443,0.0679451144445774,0.254900464194378,0.0862495079886096,0.173153306177066,0.051257613720944]
[0.0912595785889982,0.0694052821847703,0.0691043362993023,0.0459217824208282,0.0570920064906679,0.0583538447355357,0.25128442417421,0.0991879945455752,0.195741105762978,0.0626496447971337]
[0.0756481407429334,0.0612132696988812,0.0729257957784226,0.0419592837166799,0.0473254885577915,0.0487625750264939,0.247668384154042,0.112126481102541,0.218328905348891,0.0740416758733234]
[0.070068635496494,0.0575132512403426,0.0802221201299171,0.0388645342445202,0.0464401188777699,0.0490436411430847,0.2369219940887,0.113652312047967,0.222513976830785,0.0847594159004195]
[0.0644891302500547,0.0538132327818039,0.0875184444814116,0.0357697847723606,0.0455547491977484,0.0493247072596755,0.226175604023357,0.115178142993394,0.226699048312679,0.0954771559275156]
[0.0589096250036153,0.0501132143232653,0.0948147688329062,0.0326750353002009,0.0446693795177268,0.0496057733762663,0.215429213958014,0.11670397393882,0.230884119794573,0.106194895954612]
[0.053330119757176,0.0464131958647266,0.102111093184401,0.0295802858280412,0.0437840098377052,0.0498868394928571,0.204682823892672,0.118229804884247,0.235069191276467,0.116912635981708]
[0.0477506145107366,0.042713177406188,0.109407417535895,0.0264855363558816,0.0428986401576837,0.0501679056094479,0.193936433827329,0.119755635829674,0.239254262758361,0.127630376008804]
[0.0547648482716447,0.0486727452804324,0.126949090586013,0.0295266347850506,0.0434199159777895,0.0483883425554663,0.187475890434982,0.11301434458044,0.226215700546357,0.121572486981825]
[0.0617790820325528,0.0546323131546768,0.14449076363613,0.0325677332142196,0.0439411917978953,0.0466087795014848,0.181015347042635,0.106273053331206,0.213177138334354,0.115514597954845]
[0.0687933157934608,0.0605918810289213,0.162032436686247,0.0356088316433887,0.0444624676180011,0.0448292164475032,0.174554803650288,0.0995317620819728,0.200138576122351,0.109456708927866]
[0.0758075495543689,0.0665514489031657,0.179574109736365,0.0386499300725577,0.0449837434381069,0.0430496533935216,0.168094260257941,0.0927904708327392,0.187100013910347,0.103398819900887]
[0.082821783315277,0.0725110167774102,0.197115782786482,0.0416910285017267,0.0455050192582127,0.0412700903395401,0.161633716865594,0.0860491795835056,0.174061451698344,0.0973409308739075]
[0.0809932508190129,0.0880778049439785,0.192515650738985,0.0532047191127695,0.0434452026723584,0.0394019707789545,0.156251871540177,0.0822300369117172,0.166191265785531,0.0976882266965157]
[0.0791647183227487,0.103644593110547,0.187915518691489,0.0647184097238123,0.0413853860865041,0.037533851218369,0.150870026214759,0.0784108942399288,0.158321079872719,0.0980355225191239]
[0.0773361858264846,0.119211381277115,0.183315386643992,0.0762321003348551,0.0393255695006499,0.0356657316577834,0.145488180889341,0.0745917515681405,0.150450893959906,0.0983828183417321]
[0.0755076533302204,0.134778169443684,0.178715254596495,0.0877457909458979,0.0372657529147956,0.0337976120971979,0.140106335563923,0.0707726088963521,0.142580708047094,0.0987301141643403]
[0.0736791208339563,0.150344957610252,0.174115122548998,0.0992594815569407,0.0352059363289413,0.0319294925366123,0.134724490238506,0.0669534662245637,0.134710522134281,0.0990774099869485]
[0.0740860672323162,0.155913397196411,0.182621897891089,0.0955182562080027,0.0338789765326484,0.0308879907917996,0.13712906298427,0.0644298986911698,0.130191405308282,0.0953430471640109]
[0.074493013630676,0.16148183678257,0.19112867323318,0.0917770308590646,0.0325520167363556,0.0298464890469868,0.139533635730035,0.061906331157776,0.125672288482282,0.0916086843410733]
[0.0748999600290359,0.167050276368729,0.199635448575271,0.0880358055101266,0.0312250569400627,0.028804987302174,0.1419382084758,0.0593827636243821,0.121153171656283,0.0878743215181357]
[0.0753069064273958,0.172618715954888,0.208142223917362,0.0842945801611885,0.0298980971437698,0.0277634855573612,0.144342781221565,0.0568591960909882,0.116634054830284,0.0841399586951981]
[0.0757138528257557,0.178187155541047,0.216648999259453,0.0805533548122505,0.028571137347477,0.0267219838125484,0.14674735396733,0.0543356285575943,0.112114938004284,0.0804055958722606]
[0.0759793442069617,0.186734839314438,0.222389559636561,0.0781026662784867,0.0277019127340856,0.0259090163144042,0.14383664646307,0.0526825664077769,0.108704046010138,0.0779594026340787]
[0.0762448355881677,0.195282523087829,0.228130120013669,0.075651977744723,0.0268326881206943,0.0250960488162601,0.140925938958809,0.0510295042579595,0.105293154015992,0.0755132093958968]
[0.0765103269693737,0.20383020686122,0.233870680390777,0.0732012892109592,0.025963463507303,0.0242830813181159,0.138015231454549,0.0493764421081421,0.101882262021845,0.073067016157715]
[0.0767758183505797,0.212377890634611,0.239611240767885,0.0707506006771954,0.0250942388939117,0.0234701138199718,0.135104523950289,0.0477233799583247,0.098471370027699,0.0706208229195331]
[0.0770413097317857,0.220925574408002,0.245351801144993,0.0682999121434317,0.0242250142805204,0.0226571463218276,0.132193816446028,0.0460703178085072,0.0950604780335526,0.0681746296813512]
[0.0748775804542184,0.219196171569389,0.250463822149404,0.0724576209575048,0.0250834757612806,0.022020813281627,0.132162082432625,0.0447764185249133,0.0923906747789504,0.0665713400900872]
[0.0727138511766511,0.217466768730776,0.255575843153815,0.0766153297715779,0.0259419372420407,0.0213844802414264,0.132130348419221,0.0434825192413193,0.0897208715243481,0.0649680504988233]
[0.0705501218990838,0.215737365892164,0.260687864158226,0.0807730385856509,0.0268003987228009,0.0207481472012258,0.132098614405818,0.0421886199577254,0.0870510682697458,0.0633647609075593]
[0.0683863926215165,0.214007963053551,0.265799885162638,0.084930747399724,0.027658860203561,0.0201118141610251,0.132066880392415,0.0408947206741314,0.0843812650151436,0.0617614713162954]
[0.0662226633439491,0.212278560214938,0.270911906167049,0.0890884562137971,0.0285173216843212,0.0194754811208245,0.132035146379011,0.0396008213905374,0.0817114617605413,0.0601581817250314]
[0.0645922813691473,0.216956881346129,0.277682811645484,0.0868951253231396,0.0289841398546521,0.019007750272131,0.128784480944754,0.0387196735423678,0.0796997502457511,0.0586771054564445]
[0.0629618993943455,0.221635202477321,0.284453717123918,0.0847017944324821,0.029450958024983,0.0185400194234376,0.125533815510496,0.0378385256941982,0.077688038730961,0.0571960291878576]
[0.0613315174195437,0.226313523608512,0.291224622602353,0.0825084635418246,0.0299177761953138,0.0180722885747441,0.122283150076238,0.0369573778460286,0.0756763272161708,0.0557149529192707]
[0.0597011354447419,0.230991844739704,0.297995528080788,0.0803151326511671,0.0303845943656447,0.0176045577260506,0.119032484641981,0.0360762299978591,0.0736646157013807,0.0542338766506838]
[0.05807075346994,0.235670165870896,0.304766433559223,0.0781218017605096,0.0308514125359756,0.0171368268773572,0.115781819207723,0.0351950821496895,0.0716529041865905,0.0527528003820969]
